objectid,title,description,date,date is approximate,subject,campus_location,buildingid,latitude,longitude,donor,source,identifier,id number,photo number,building number,rights,rightsstatement,format_original,type,format,cdmid,display_template,filename,object_location,image_small,image_thumb
campus01892,75th Anniversary Convocation. University of Idaho. Governor Robert E. Smylie and President D.R. Theophilus lead academic procession. Dr. Lawrence H. Chamberlain behind Theophilus. [246-01a],1964 photograph of 75th Anniversary. Governor Robert E. Smylie and President D.R. Theophilus in academic regalia leading a procession.,1964,,processions; 75th Anniversary,,,46.728504,-117.007385,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-01a,1143,01a,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,2818,image,campus01892.jpg,https://objects.lib.uidaho.edu/campus/campus01892.jpg,https://objects.lib.uidaho.edu/campus/small/campus01892_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus01892_th.jpg
campus01893,75th Anniversary Banquet. University of Idaho. President D.R. Theophilus at lectern. [246-06c],1964 photograph of 75th Anniversary. President D. R. Theophilus giving a speech at a lectern.,1964,,"anniversaries (celebrations, Events); lecturers; 75th Anniversary",,,46.728504,-117.007385,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-06c,1062,06c,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,2819,image,campus01893.jpg,https://objects.lib.uidaho.edu/campus/campus01893.jpg,https://objects.lib.uidaho.edu/campus/small/campus01893_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus01893_th.jpg
campus01894,75th Anniversary Convocation. University of Idaho. Regent Ezra M. Hawkes at lectern. [246-08a],1964 photograph of 75th Anniversary. Regent Ezra M. Hawkes giving a speech at a lectern,1964,,lecturers; convocations; 75th Anniversary,,,46.728504,-117.007385,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-08a,1064,08a,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,2820,image,campus01894.jpg,https://objects.lib.uidaho.edu/campus/campus01894.jpg,https://objects.lib.uidaho.edu/campus/small/campus01894_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus01894_th.jpg
campus01895,75th Anniversary Convocation. University of Idaho. Regent Ezra M. Hawkes at lectern. [246-08b],1964 photograph of 75th Anniversary. Regent Ezra M. Hawkes giving a speech at a lectern.,1964,,lecturers; convocations; 75th Anniversary,,,46.728504,-117.007385,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-08b,1065,08b,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,2821,image,campus01895.jpg,https://objects.lib.uidaho.edu/campus/campus01895.jpg,https://objects.lib.uidaho.edu/campus/small/campus01895_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus01895_th.jpg
campus01896,75th Anniversary Convocation. University of Idaho. Alumni Association president James H. Roper at lectern. [246-10a],1964 photograph of 75th Anniversary. Alumni Association president James H. Roper giving a speech at a lectern.,1964,,"anniversaries (celebrations, Events); lecturers",,,46.728504,-117.007385,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-10a,1067,10a,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,4x5 black and white film negative,Image;StillImage,image/jpeg,2822,image,campus01896.jpg,https://objects.lib.uidaho.edu/campus/campus01896.jpg,https://objects.lib.uidaho.edu/campus/small/campus01896_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus01896_th.jpg
campus01897,75th Anniversary Banquet. University of Idaho. Alumni Association president James H. Roper at lectern. [246-10b],1964 photograph of 75th Anniversary. Alumni Association president James H. Roper giving a speech at a lectern.,1964,,"anniversaries (celebrations, Events); lecturers; 75th Anniversary",,,46.728504,-117.007385,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-10b,1068,10b,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,2824,image,campus01897.jpg,https://objects.lib.uidaho.edu/campus/campus01897.jpg,https://objects.lib.uidaho.edu/campus/small/campus01897_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus01897_th.jpg
campus01898,75th Anniversary Convocation. University of Idaho. Dr. L.H. Chamberlain giving convocation address. [246-11a],1964 photograph of 75th Anniversary. Dr. L.H. Chamberlain giving convocation address at a lectern.,1964,,lecturers; convocations; 75th Anniversary,,,46.728504,-117.007385,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-11a,1069,11a,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,2825,image,campus01898.jpg,https://objects.lib.uidaho.edu/campus/campus01898.jpg,https://objects.lib.uidaho.edu/campus/small/campus01898_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus01898_th.jpg
campus01899,75th Anniversary Convocation. University of Idaho. Dr. L.H. Chamberlain giving convocation address. [246-11b],1964 photograph of 75th Anniversary. Dr. L.H. Chamberlain giving convocation address from a lectern.,1964,,lecturers; convocations; 75th Anniversary,,,46.728504,-117.007385,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-11b,1070,11b,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,2827,image,campus01899.jpg,https://objects.lib.uidaho.edu/campus/campus01899.jpg,https://objects.lib.uidaho.edu/campus/small/campus01899_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus01899_th.jpg
campus01900,75th Anniversary Convocation. University of Idaho. Dr. L.H. Chamberlain giving convocation address. [246-11c],1964 photograph of 75th Anniversary. Dr. L.H. Chamberlain giving convocation address from a lectern.,1964,,lecturers; convocations; 75th Anniversary,,,46.728504,-117.007385,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-11c,1071,11c,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,2829,image,campus01900.jpg,https://objects.lib.uidaho.edu/campus/campus01900.jpg,https://objects.lib.uidaho.edu/campus/small/campus01900_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus01900_th.jpg
campus01901,75th Anniversary Convocation. University of Idaho. Dr. L.H. Chamberlain giving convocation address. [246-11d],1964 photograph of 75th Anniversary. Dr. L.H. Chamberlain giving convocation address from a lectern.,1964,,lecturers; convocations; 75th Anniversary,,,46.728504,-117.007385,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-11d,1072,11d,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,2828,image,campus01901.jpg,https://objects.lib.uidaho.edu/campus/campus01901.jpg,https://objects.lib.uidaho.edu/campus/small/campus01901_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus01901_th.jpg
